Stat_ID,Rider_ID,Heart_Rate,Speed,Latitude,Longitude,Elevation,Cadence,Power,STAT_TS
,,147,,-35.003185,138.715671,460.6000061,,,2014-05-11T01:39:56Z
,,147,,-35.003149,138.715654,461.2000122,,,2014-05-11T01:39:57Z
,,148,,-35.003112,138.715636,462,,,2014-05-11T01:39:58Z
,,149,,-35.003074,138.715616,462.6000061,,,2014-05-11T01:39:59Z
,,150,,-35.003035,138.7156,463.3999939,,,2014-05-11T01:40:00Z
,,150,,-35.002991,138.715585,464,,,2014-05-11T01:40:01Z
,,151,,-35.002946,138.715568,464.6000061,,,2014-05-11T01:40:02Z
,,152,,-35.002908,138.715544,465.3999939,,,2014-05-11T01:40:03Z
,,153,,-35.002884,138.715521,466.2000122,,,2014-05-11T01:40:04Z
,,153,,-35.002871,138.715504,466.6000061,,,2014-05-11T01:40:05Z
,,154,,-35.00286,138.715492,467,,,2014-05-11T01:40:06Z
,,155,,-35.002847,138.715477,467,,,2014-05-11T01:40:07Z
,,155,,-35.00283,138.715458,467,,,2014-05-11T01:40:08Z
,,156,,-35.002806,138.715431,467,,,2014-05-11T01:40:09Z
,,157,,-35.002781,138.715402,467.2000122,,,2014-05-11T01:40:10Z
,,157,,-35.007051,138.717494,461.6000061,,,2014-05-11T01:17:52Z
,,157,,-35.007051,138.717494,461.6000061,,,2014-05-11T01:17:53Z
,,157,,-35.007051,138.717494,461.6000061,,,2014-05-11T01:17:54Z
,,102,,-35.007051,138.717494,461.6000061,,,2014-05-11T01:17:55Z
,,103,,-35.007051,138.717494,461.6000061,,,2014-05-11T01:17:56Z
,,103,,-35.007051,138.717494,461.6000061,,,2014-05-11T01:17:57Z
,,102,,-35.007051,138.717494,461.6000061,,,2014-05-11T01:17:58Z
,,102,,-35.007051,138.717494,461.7999878,,,2014-05-11T01:17:59Z
,,102,,-35.007051,138.717494,461.7999878,,,2014-05-11T01:18:00Z
,,102,,-35.007051,138.717494,461.6000061,,,2014-05-11T01:18:01Z
,,102,,-35.007051,138.717494,461.7999878,,,2014-05-11T01:18:02Z
,,102,,-35.007051,138.717494,462,,,2014-05-11T01:18:03Z
,,102,,-35.007051,138.717494,462,,,2014-05-11T01:18:04Z
,,102,,-35.007051,138.717494,462,,,2014-05-11T01:18:05Z
,,102,,-35.007051,138.717494,462,,,2014-05-11T01:18:06Z
,,102,,-35.007051,138.717494,462,,,2014-05-11T01:18:07Z
,,100,,-35.007051,138.717494,462,,,2014-05-11T01:18:08Z
,,99,,-35.007051,138.717494,461.7999878,,,2014-05-11T01:18:09Z
,,99,,-35.007051,138.717494,461.7999878,,,2014-05-11T01:18:10Z
,,99,,-35.007051,138.717494,461.7999878,,,2014-05-11T01:18:11Z
,,99,,-35.007051,138.717494,461.7999878,,,2014-05-11T01:18:12Z
,,97,,-35.007051,138.717494,461.7999878,,,2014-05-11T01:18:13Z
,,97,,-35.007051,138.717494,461.6000061,,,2014-05-11T01:18:14Z
,,97,,-35.007051,138.717494,461.6000061,,,2014-05-11T01:18:15Z
,,97,,-35.007048,138.717495,461.7999878,,,2014-05-11T01:18:16Z
,,97,,-35.007048,138.717495,461.7999878,,,2014-05-11T01:18:17Z
,,97,,-35.007048,138.717495,461.7999878,,,2014-05-11T01:18:18Z
,,97,,-35.007048,138.717495,461.7999878,,,2014-05-11T01:18:19Z
,,97,,-35.007048,138.717495,462,,,2014-05-11T01:18:20Z
,,97,,-35.007048,138.717495,461.7999878,,,2014-05-11T01:18:21Z
,,97,,-35.007048,138.717495,461.7999878,,,2014-05-11T01:18:22Z
,,97,,-35.007048,138.717495,462,,,2014-05-11T01:18:23Z
,,97,,-35.007048,138.717495,462,,,2014-05-11T01:18:24Z
,,97,,-35.007048,138.717495,462,,,2014-05-11T01:18:25Z
,,97,,-35.007048,138.717495,462.2000122,,,2014-05-11T01:18:26Z
,,97,,-35.007048,138.717495,462.3999939,,,2014-05-11T01:18:27Z
,,97,,-35.007048,138.717495,462.2000122,,,2014-05-11T01:18:28Z
,,97,,-35.007048,138.717495,462,,,2014-05-11T01:18:29Z
,,101,,-35.007048,138.717495,462,,,2014-05-11T01:18:30Z
,,101,,-35.007048,138.717495,461.7999878,,,2014-05-11T01:18:31Z
,,158,,-35.002759,138.715369,467.3999939,,,2014-05-11T01:40:11Z
,,159,,-35.002735,138.715332,467.6000061,,,2014-05-11T01:40:12Z
,,159,,-35.002708,138.715293,468,,,2014-05-11T01:40:13Z
,,160,,-35.00268,138.71525,468.2000122,,,2014-05-11T01:40:14Z
,,161,,-35.00265,138.715206,468.3999939,,,2014-05-11T01:40:15Z
,,161,,-35.00262,138.715164,468.7999878,,,2014-05-11T01:40:16Z
,,162,,-35.002588,138.715126,469,,,2014-05-11T01:40:17Z
,,162,,-35.002556,138.715082,469.2000122,,,2014-05-11T01:40:18Z
,,163,,-35.002528,138.715045,469.3999939,,,2014-05-11T01:40:19Z
,,163,,-35.0025,138.715007,469.6000061,,,2014-05-11T01:40:20Z
,,164,,-35.002473,138.714967,469.6000061,,,2014-05-11T01:40:21Z
,,163,,-35.002449,138.71493,469.6000061,,,2014-05-11T01:40:22Z
,,164,,-35.002418,138.714888,469.6000061,,,2014-05-11T01:40:23Z
,,164,,-35.002383,138.714842,469.6000061,,,2014-05-11T01:40:24Z
,,164,,-35.002346,138.714794,469.3999939,,,2014-05-11T01:40:25Z
,,164,,-35.002309,138.714743,469.2000122,,,2014-05-11T01:40:26Z
,,164,,-35.002272,138.714697,469.2000122,,,2014-05-11T01:40:27Z
,,164,,-35.002235,138.714648,469.2000122,,,2014-05-11T01:40:28Z
,,165,,-35.0022,138.714599,469.2000122,,,2014-05-11T01:40:29Z
,,165,,-35.002156,138.714554,469,,,2014-05-11T01:40:30Z
,,165,,-35.002108,138.714506,468.7999878,,,2014-05-11T01:40:31Z
,,165,,-35.002059,138.714448,468.6000061,,,2014-05-11T01:40:32Z
,,165,,-35.002013,138.714387,468.3999939,,,2014-05-11T01:40:33Z
,,165,,-35.001974,138.714325,468.2000122,,,2014-05-11T01:40:34Z
,,165,,-35.001934,138.714261,468.2000122,,,2014-05-11T01:40:35Z
,,165,,-35.001893,138.714197,468.2000122,,,2014-05-11T01:40:36Z
,,165,,-35.001853,138.714135,468.6000061,,,2014-05-11T01:40:37Z
,,165,,-35.001814,138.714076,468.6000061,,,2014-05-11T01:40:38Z
,,166,,-35.001771,138.71402,468.7999878,,,2014-05-11T01:40:39Z
,,165,,-35.001733,138.713966,468.7999878,,,2014-05-11T01:40:40Z
,,165,,-35.001694,138.713911,468.6000061,,,2014-05-11T01:40:41Z
,,166,,-35.001654,138.71385,468.3999939,,,2014-05-11T01:40:42Z
,,165,,-35.001616,138.713801,468.3999939,,,2014-05-11T01:40:43Z
,,166,,-35.001577,138.713751,468.7999878,,,2014-05-11T01:40:44Z
,,165,,-35.001539,138.713702,469,,,2014-05-11T01:40:45Z
,,165,,-35.0015,138.713652,469.2000122,,,2014-05-11T01:40:46Z
,,165,,-35.001459,138.713596,468.7999878,,,2014-05-11T01:40:47Z
,,165,,-35.001417,138.713533,469,,,2014-05-11T01:40:48Z
,,165,,-35.001378,138.713466,468.7999878,,,2014-05-11T01:40:49Z
,,165,,-35.001346,138.713393,469,,,2014-05-11T01:40:50Z
,,165,,-35.001321,138.71332,469.2000122,,,2014-05-11T01:40:51Z
,,165,,-35.001302,138.713247,469.6000061,,,2014-05-11T01:40:52Z
,,165,,-35.001286,138.713177,469.6000061,,,2014-05-11T01:40:53Z
,,164,,-35.001275,138.713118,469.6000061,,,2014-05-11T01:40:54Z
,,165,,-35.001265,138.713059,470.2000122,,,2014-05-11T01:40:55Z
,,165,,-35.001251,138.713005,470.6000061,,,2014-05-11T01:40:56Z
,,165,,-35.001233,138.712958,470.6000061,,,2014-05-11T01:40:57Z
,,165,,-35.00121,138.712924,471,,,2014-05-11T01:40:58Z
,,165,,-35.001181,138.712891,471.6000061,,,2014-05-11T01:40:59Z
,,165,,-35.001149,138.712857,472.2000122,,,2014-05-11T01:41:00Z
,,165,,-35.001116,138.712829,472.6000061,,,2014-05-11T01:41:01Z
,,165,,-35.001077,138.712806,473,,,2014-05-11T01:41:02Z
,,165,,-35.001037,138.712794,473.2000122,,,2014-05-11T01:41:03Z
,,166,,-35.001,138.7128,473.6000061,,,2014-05-11T01:41:04Z
,,101,,-35.007048,138.717495,461.7999878,,,2014-05-11T01:18:32Z
,,101,,-35.007048,138.717495,461.7999878,,,2014-05-11T01:18:33Z
,,102,,-35.007048,138.717495,462,,,2014-05-11T01:18:34Z
,,102,,-35.007048,138.717495,462,,,2014-05-11T01:18:35Z
,,102,,-35.007048,138.717495,462,,,2014-05-11T01:18:36Z
,,102,,-35.007048,138.717495,462,,,2014-05-11T01:18:37Z
,,102,,-35.007048,138.717495,462,,,2014-05-11T01:18:38Z
,,101,,-35.007048,138.717495,462,,,2014-05-11T01:18:39Z
,,100,,-35.007048,138.717495,461.7999878,,,2014-05-11T01:18:40Z
,,99,,-35.007048,138.717495,461.6000061,,,2014-05-11T01:18:41Z
,,99,,-35.007048,138.717495,461.6000061,,,2014-05-11T01:18:42Z
,,99,,-35.007048,138.717495,461.3999939,,,2014-05-11T01:18:43Z
,,100,,-35.007048,138.717495,461.6000061,,,2014-05-11T01:18:44Z
,,100,,-35.007048,138.717495,461.6000061,,,2014-05-11T01:18:45Z
,,100,,-35.007048,138.717495,461.7999878,,,2014-05-11T01:18:46Z
,,102,,-35.007048,138.717495,461.7999878,,,2014-05-11T01:18:47Z
,,103,,-35.007048,138.717495,461.7999878,,,2014-05-11T01:18:48Z
,,103,,-35.007048,138.717495,461.6000061,,,2014-05-11T01:18:49Z
,,103,,-35.007048,138.717495,461.6000061,,,2014-05-11T01:18:50Z
,,103,,-35.007048,138.717495,461.6000061,,,2014-05-11T01:18:51Z
,,102,,-35.007048,138.717495,461.6000061,,,2014-05-11T01:18:52Z
,,102,,-35.007048,138.717495,461.7999878,,,2014-05-11T01:18:53Z
,,101,,-35.007048,138.717495,462,,,2014-05-11T01:18:54Z
,,100,,-35.007048,138.717495,462.2000122,,,2014-05-11T01:18:55Z
,,100,,-35.007047,138.717492,462,,,2014-05-11T01:18:56Z
,,100,,-35.007047,138.717492,462,,,2014-05-11T01:18:57Z
,,100,,-35.007047,138.717492,462.3999939,,,2014-05-11T01:18:58Z
,,100,,-35.007047,138.717492,462.2000122,,,2014-05-11T01:18:59Z
,,100,,-35.007047,138.717492,462.2000122,,,2014-05-11T01:19:00Z
,,100,,-35.007047,138.717492,461.7999878,,,2014-05-11T01:19:01Z
,,100,,-35.007047,138.717492,461.6000061,,,2014-05-11T01:19:02Z
,,100,,-35.007047,138.717492,461.3999939,,,2014-05-11T01:19:03Z
,,99,,-35.007047,138.717492,461.6000061,,,2014-05-11T01:19:04Z
,,99,,-35.007047,138.717492,461.7999878,,,2014-05-11T01:19:05Z
,,99,,-35.007047,138.717492,462,,,2014-05-11T01:19:06Z
,,99,,-35.007047,138.717492,462,,,2014-05-11T01:19:07Z
,,99,,-35.007047,138.717492,462,,,2014-05-11T01:19:08Z
,,99,,-35.007047,138.717492,462,,,2014-05-11T01:19:09Z
,,99,,-35.007047,138.717492,462,,,2014-05-11T01:19:10Z
,,99,,-35.007047,138.717492,462.2000122,,,2014-05-11T01:19:11Z
,,99,,-35.007047,138.717492,462.2000122,,,2014-05-11T01:19:12Z
,,166,,-35.000972,138.71281,474.3999939,,,2014-05-11T01:41:05Z
,,166,,-35.000945,138.712817,475,,,2014-05-11T01:41:06Z
,,166,,-35.000924,138.712824,475.7999878,,,2014-05-11T01:41:07Z
,,166,,-35.0009,138.712833,476.2000122,,,2014-05-11T01:41:08Z
,,167,,-35.000876,138.712838,476.7999878,,,2014-05-11T01:41:09Z
,,167,,-35.000853,138.712831,477,,,2014-05-11T01:41:10Z
,,167,,-35.000831,138.712807,477.6000061,,,2014-05-11T01:41:11Z
,,168,,-35.000808,138.71277,478,,,2014-05-11T01:41:12Z
,,168,,-35.000782,138.712731,478.3999939,,,2014-05-11T01:41:13Z
,,169,,-35.000756,138.712686,478.7999878,,,2014-05-11T01:41:14Z
,,170,,-35.000723,138.71264,479,,,2014-05-11T01:41:15Z
,,170,,-35.000689,138.712595,479.3999939,,,2014-05-11T01:41:16Z
,,170,,-35.000655,138.712554,480.2000122,,,2014-05-11T01:41:17Z
,,171,,-35.000622,138.712516,481,,,2014-05-11T01:41:18Z
,,172,,-35.000591,138.712479,481.6000061,,,2014-05-11T01:41:19Z
,,172,,-35.000552,138.712452,482.6000061,,,2014-05-11T01:41:20Z
,,172,,-35.000514,138.712417,482.7999878,,,2014-05-11T01:41:21Z
,,173,,-35.000476,138.712376,483,,,2014-05-11T01:41:22Z
,,173,,-35.000438,138.712336,483.6000061,,,2014-05-11T01:41:23Z
,,174,,-35.000396,138.712294,483.7999878,,,2014-05-11T01:41:24Z
,,174,,-35.000355,138.712251,484.2000122,,,2014-05-11T01:41:25Z
,,174,,-35.00032,138.712206,484.3999939,,,2014-05-11T01:41:26Z
,,175,,-35.000285,138.712164,484.6000061,,,2014-05-11T01:41:27Z
,,175,,-35.000257,138.712132,485.2000122,,,2014-05-11T01:41:28Z
,,175,,-35.000232,138.7121,485.7999878,,,2014-05-11T01:41:29Z
,,175,,-35.000209,138.712073,486.3999939,,,2014-05-11T01:41:30Z
,,176,,-35.000188,138.712046,487,,,2014-05-11T01:41:31Z
,,176,,-35.000169,138.712021,487.6000061,,,2014-05-11T01:41:32Z
,,176,,-35.000148,138.711995,487.7999878,,,2014-05-11T01:41:33Z
,,176,,-35.000128,138.711971,488.2000122,,,2014-05-11T01:41:34Z
,,176,,-35.00011,138.711945,488.6000061,,,2014-05-11T01:41:35Z
,,177,,-35.0001,138.711926,489,,,2014-05-11T01:41:36Z
,,177,,-35.00009,138.711905,489.3999939,,,2014-05-11T01:41:37Z
,,177,,-35.000077,138.711883,490,,,2014-05-11T01:41:38Z
,,177,,-35.000055,138.711839,490.3999939,,,2014-05-11T01:41:40Z
,,177,,-35.000043,138.711816,490.7999878,,,2014-05-11T01:41:41Z
,,177,,-35.000029,138.711782,491.2000122,,,2014-05-11T01:41:42Z
,,177,,-35.000015,138.711754,491.3999939,,,2014-05-11T01:41:43Z
,,178,,-34.999986,138.711723,491.7999878,,,2014-05-11T01:41:44Z
,,177,,-34.999971,138.7117,492,,,2014-05-11T01:41:45Z
,,99,,-35.007047,138.717492,462.2000122,,,2014-05-11T01:19:13Z
,,99,,-35.007047,138.717492,462,,,2014-05-11T01:19:14Z
,,99,,-35.007047,138.717492,462,,,2014-05-11T01:19:15Z
,,99,,-35.007047,138.717492,462,,,2014-05-11T01:19:16Z
,,99,,-35.007047,138.717492,462.2000122,,,2014-05-11T01:19:17Z
,,98,,-35.007047,138.717492,462,,,2014-05-11T01:19:18Z
,,98,,-35.007047,138.717492,462,,,2014-05-11T01:19:19Z
,,98,,-35.007047,138.717492,461.7999878,,,2014-05-11T01:19:20Z
,,99,,-35.007047,138.717492,461.6000061,,,2014-05-11T01:19:21Z
,,99,,-35.007047,138.717492,461.6000061,,,2014-05-11T01:19:22Z
,,99,,-35.007047,138.717492,461.6000061,,,2014-05-11T01:19:23Z
,,101,,-35.007047,138.717492,461.7999878,,,2014-05-11T01:19:24Z
,,102,,-35.007047,138.717492,461.7999878,,,2014-05-11T01:19:25Z
,,102,,-35.007047,138.717492,461.7999878,,,2014-05-11T01:19:26Z
,,102,,-35.007047,138.717492,461.7999878,,,2014-05-11T01:19:27Z
,,100,,-35.007047,138.717492,462,,,2014-05-11T01:19:28Z
,,100,,-35.007047,138.717492,462,,,2014-05-11T01:19:29Z
,,100,,-35.007047,138.717492,462,,,2014-05-11T01:19:30Z
,,101,,-35.007047,138.717492,461.7999878,,,2014-05-11T01:19:31Z
,,101,,-35.007047,138.717492,461.7999878,,,2014-05-11T01:19:32Z
,,101,,-35.007047,138.717492,461.7999878,,,2014-05-11T01:19:33Z
,,102,,-35.007047,138.717492,461.7999878,,,2014-05-11T01:19:34Z
,,102,,-35.007047,138.717492,461.7999878,,,2014-05-11T01:19:35Z
,,101,,-35.007046,138.717485,461.7999878,,,2014-05-11T01:19:36Z
,,101,,-35.007046,138.717485,461.7999878,,,2014-05-11T01:19:37Z
,,99,,-35.007046,138.717485,461.7999878,,,2014-05-11T01:19:38Z
,,98,,-35.007046,138.717485,461.6000061,,,2014-05-11T01:19:39Z
,,98,,-35.007046,138.717485,461.7999878,,,2014-05-11T01:19:40Z
,,98,,-35.007046,138.717485,461.7999878,,,2014-05-11T01:19:41Z
,,98,,-35.007046,138.717485,461.7999878,,,2014-05-11T01:19:42Z
,,99,,-35.007046,138.717485,461.6000061,,,2014-05-11T01:19:43Z
,,99,,-35.007046,138.717485,461.7999878,,,2014-05-11T01:19:44Z
,,99,,-35.007046,138.717485,461.6000061,,,2014-05-11T01:19:45Z
,,99,,-35.007046,138.717485,461.7999878,,,2014-05-11T01:19:46Z
,,99,,-35.007046,138.717485,461.6000061,,,2014-05-11T01:19:47Z
,,100,,-35.007046,138.717485,461.6000061,,,2014-05-11T01:19:48Z
,,100,,-35.007046,138.717485,461.6000061,,,2014-05-11T01:19:49Z
,,99,,-35.007046,138.717485,461.7999878,,,2014-05-11T01:19:50Z
,,99,,-35.007046,138.717485,461.7999878,,,2014-05-11T01:19:51Z
,,99,,-35.007046,138.717485,461.6000061,,,2014-05-11T01:19:52Z
,,99,,-35.007046,138.717485,461.6000061,,,2014-05-11T01:19:53Z
,,99,,-35.007046,138.717485,461.6000061,,,2014-05-11T01:19:54Z
,,178,,-34.999953,138.711667,492.6000061,,,2014-05-11T01:41:46Z
,,177,,-34.999946,138.711642,493,,,2014-05-11T01:41:47Z
,,178,,-34.999932,138.7116,493.6000061,,,2014-05-11T01:41:48Z
,,178,,-34.999922,138.711565,494.2000122,,,2014-05-11T01:41:49Z
,,178,,-34.999914,138.711534,494.6000061,,,2014-05-11T01:41:50Z
,,178,,-34.999908,138.711504,495,,,2014-05-11T01:41:51Z
,,178,,-34.999903,138.711472,495.3999939,,,2014-05-11T01:41:52Z
,,179,,-34.999897,138.711439,495.6000061,,,2014-05-11T01:41:53Z
,,179,,-34.999894,138.711415,496,,,2014-05-11T01:41:54Z
,,179,,-34.999882,138.711387,496.2000122,,,2014-05-11T01:41:55Z
,,179,,-34.999874,138.711359,496.3999939,,,2014-05-11T01:41:56Z
,,179,,-34.999863,138.711299,497,,,2014-05-11T01:41:58Z
,,179,,-34.999858,138.711271,497,,,2014-05-11T01:41:59Z
,,179,,-34.999852,138.711243,497.2000122,,,2014-05-11T01:42:00Z
,,179,,-34.999843,138.711215,497.3999939,,,2014-05-11T01:42:01Z
,,179,,-34.999836,138.711183,497.2000122,,,2014-05-11T01:42:02Z
,,179,,-34.999826,138.711151,497.3999939,,,2014-05-11T01:42:03Z
,,179,,-34.999814,138.71112,497.3999939,,,2014-05-11T01:42:04Z
,,179,,-34.999805,138.711089,497.3999939,,,2014-05-11T01:42:05Z
,,179,,-34.999797,138.71105,497.2000122,,,2014-05-11T01:42:06Z
,,178,,-34.999788,138.71101,497,,,2014-05-11T01:42:07Z
,,178,,-34.999776,138.710976,497,,,2014-05-11T01:42:08Z
,,178,,-34.999765,138.710943,496.6000061,,,2014-05-11T01:42:09Z
,,178,,-34.999751,138.710908,496.3999939,,,2014-05-11T01:42:10Z
,,178,,-34.999735,138.710871,496,,,2014-05-11T01:42:11Z
,,178,,-34.999715,138.710828,495.2000122,,,2014-05-11T01:42:12Z
,,178,,-34.999692,138.710774,493.7999878,,,2014-05-11T01:42:13Z
,,177,,-34.999667,138.710701,492.7999878,,,2014-05-11T01:42:14Z
,,177,,-34.999642,138.710623,492.2000122,,,2014-05-11T01:42:15Z
,,177,,-34.999624,138.710548,491.7999878,,,2014-05-11T01:42:16Z
,,176,,-34.999607,138.710471,491.6000061,,,2014-05-11T01:42:17Z
,,176,,-34.999591,138.710388,491.3999939,,,2014-05-11T01:42:18Z
,,176,,-34.999582,138.710312,491.6000061,,,2014-05-11T01:42:19Z
,,99,,-35.007046,138.717485,461.3999939,,,2014-05-11T01:19:55Z
,,100,,-35.007046,138.717485,461.6000061,,,2014-05-11T01:19:56Z
,,100,,-35.007046,138.717485,461.7999878,,,2014-05-11T01:19:57Z
,,100,,-35.007046,138.717485,462,,,2014-05-11T01:19:58Z
,,100,,-35.007046,138.717485,461.6000061,,,2014-05-11T01:19:59Z
,,97,,-35.007046,138.717485,461.7999878,,,2014-05-11T01:20:00Z
,,96,,-35.007046,138.717485,461.7999878,,,2014-05-11T01:20:01Z
,,96,,-35.007046,138.717485,461.6000061,,,2014-05-11T01:20:02Z
,,96,,-35.007046,138.717485,461.3999939,,,2014-05-11T01:20:03Z
,,96,,-35.007046,138.717485,461.7999878,,,2014-05-11T01:20:04Z
,,96,,-35.007046,138.717485,461.7999878,,,2014-05-11T01:20:05Z
,,96,,-35.007046,138.717485,461.7999878,,,2014-05-11T01:20:06Z
,,96,,-35.007046,138.717485,461.6000061,,,2014-05-11T01:20:07Z
,,99,,-35.007046,138.717485,461.6000061,,,2014-05-11T01:20:08Z
,,99,,-35.007046,138.717485,461.7999878,,,2014-05-11T01:20:09Z
,,98,,-35.007046,138.717485,461.7999878,,,2014-05-11T01:20:10Z
,,98,,-35.007046,138.717485,461.6000061,,,2014-05-11T01:20:11Z
,,97,,-35.007046,138.717485,461.3999939,,,2014-05-11T01:20:12Z
,,97,,-35.007046,138.717485,461.3999939,,,2014-05-11T01:20:13Z
,,97,,-35.007046,138.717485,461.3999939,,,2014-05-11T01:20:14Z
,,98,,-35.007046,138.717485,461.3999939,,,2014-05-11T01:20:15Z
,,98,,-35.007042,138.717473,461.3999939,,,2014-05-11T01:20:16Z
,,99,,-35.007042,138.717473,461.3999939,,,2014-05-11T01:20:17Z
,,99,,-35.007042,138.717473,461.3999939,,,2014-05-11T01:20:18Z
,,99,,-35.007042,138.717473,461.3999939,,,2014-05-11T01:20:19Z
,,98,,-35.007042,138.717473,461.6000061,,,2014-05-11T01:20:20Z
,,96,,-35.007042,138.717473,461.6000061,,,2014-05-11T01:20:21Z
,,96,,-35.007042,138.717473,461.6000061,,,2014-05-11T01:20:22Z
,,176,,-34.999576,138.710234,491.7999878,,,2014-05-11T01:42:20Z
,,176,,-34.999569,138.710161,492.2000122,,,2014-05-11T01:42:21Z
,,175,,-34.999562,138.710095,492.3999939,,,2014-05-11T01:42:22Z
,,175,,-34.999554,138.710033,492.7999878,,,2014-05-11T01:42:23Z
,,174,,-34.999547,138.70997,493.2000122,,,2014-05-11T01:42:24Z
,,174,,-34.99954,138.70991,493.6000061,,,2014-05-11T01:42:25Z
,,174,,-34.999532,138.709845,493.6000061,,,2014-05-11T01:42:26Z
,,173,,-34.999526,138.709786,493.7999878,,,2014-05-11T01:42:27Z
,,173,,-34.999517,138.709725,493.7999878,,,2014-05-11T01:42:28Z
,,172,,-34.999506,138.709665,494,,,2014-05-11T01:42:29Z
,,172,,-34.999488,138.709608,494.2000122,,,2014-05-11T01:42:30Z
,,171,,-34.999469,138.709551,494.2000122,,,2014-05-11T01:42:31Z
,,171,,-34.999452,138.709498,494,,,2014-05-11T01:42:32Z
,,171,,-34.999439,138.709443,494,,,2014-05-11T01:42:33Z
,,171,,-34.999429,138.709394,494.2000122,,,2014-05-11T01:42:34Z
,,171,,-34.999421,138.70935,494.7999878,,,2014-05-11T01:42:35Z
,,170,,-34.999413,138.709306,494.7999878,,,2014-05-11T01:42:36Z
,,171,,-34.999403,138.709267,495,,,2014-05-11T01:42:37Z
,,170,,-34.99939,138.709227,495,,,2014-05-11T01:42:38Z
,,170,,-34.99938,138.709194,495.2000122,,,2014-05-11T01:42:39Z
,,170,,-34.999361,138.709144,495.3999939,,,2014-05-11T01:42:40Z
,,170,,-34.999344,138.709099,495.6000061,,,2014-05-11T01:42:41Z
,,169,,-34.999324,138.709055,495.7999878,,,2014-05-11T01:42:42Z
,,169,,-34.999305,138.709007,496,,,2014-05-11T01:42:43Z
,,169,,-34.999287,138.708964,496.3999939,,,2014-05-11T01:42:44Z
,,168,,-34.999267,138.70892,496.6000061,,,2014-05-11T01:42:45Z
,,168,,-34.999251,138.708879,496.7999878,,,2014-05-11T01:42:46Z
,,167,,-34.999236,138.708835,497.2000122,,,2014-05-11T01:42:47Z
,,167,,-34.999219,138.708787,497.2000122,,,2014-05-11T01:42:48Z
,,167,,-34.999202,138.708743,497.3999939,,,2014-05-11T01:42:49Z
,,167,,-34.999187,138.708699,497.3999939,,,2014-05-11T01:42:50Z
,,167,,-34.999168,138.708653,497.6000061,,,2014-05-11T01:42:51Z
,,167,,-34.999148,138.708612,497.6000061,,,2014-05-11T01:42:52Z
,,166,,-34.999129,138.708574,497.7999878,,,2014-05-11T01:42:53Z
,,166,,-34.999104,138.708534,498.2000122,,,2014-05-11T01:42:54Z
,,166,,-34.999081,138.708493,498.3999939,,,2014-05-11T01:42:55Z
,,166,,-34.99906,138.708451,498.2000122,,,2014-05-11T01:42:56Z
,,166,,-34.999034,138.708407,498.3999939,,,2014-05-11T01:42:57Z
,,96,,-35.007042,138.717473,461.6000061,,,2014-05-11T01:20:23Z
,,96,,-35.007042,138.717473,461.6000061,,,2014-05-11T01:20:24Z
,,96,,-35.007042,138.717473,461.6000061,,,2014-05-11T01:20:25Z
,,96,,-35.007042,138.717473,461.3999939,,,2014-05-11T01:20:26Z
,,97,,-35.007042,138.717473,461.6000061,,,2014-05-11T01:20:27Z
,,98,,-35.007042,138.717473,461.6000061,,,2014-05-11T01:20:28Z
,,98,,-35.007042,138.717473,461.7999878,,,2014-05-11T01:20:29Z
,,98,,-35.007042,138.717473,461.3999939,,,2014-05-11T01:20:30Z
,,98,,-35.007042,138.717473,461.6000061,,,2014-05-11T01:20:31Z
,,98,,-35.007042,138.717473,461.6000061,,,2014-05-11T01:20:32Z
,,98,,-35.007042,138.717473,461.7999878,,,2014-05-11T01:20:33Z
,,98,,-35.007042,138.717473,461.7999878,,,2014-05-11T01:20:34Z
,,98,,-35.007042,138.717473,461.7999878,,,2014-05-11T01:20:35Z
,,98,,-35.007042,138.717473,461.7999878,,,2014-05-11T01:20:36Z
,,98,,-35.007042,138.717473,462,,,2014-05-11T01:20:37Z
,,98,,-35.007042,138.717473,462,,,2014-05-11T01:20:38Z
,,98,,-35.007042,138.717473,462,,,2014-05-11T01:20:39Z
,,98,,-35.007042,138.717473,462,,,2014-05-11T01:20:40Z
,,99,,-35.007042,138.717473,462,,,2014-05-11T01:20:41Z
,,98,,-35.007042,138.717473,462,,,2014-05-11T01:20:42Z
,,98,,-35.007042,138.717473,462,,,2014-05-11T01:20:43Z
,,98,,-35.007042,138.717473,461.7999878,,,2014-05-11T01:20:44Z
,,98,,-35.007042,138.717473,461.7999878,,,2014-05-11T01:20:45Z
,,98,,-35.007042,138.717473,461.7999878,,,2014-05-11T01:20:46Z
,,98,,-35.007042,138.717473,461.7999878,,,2014-05-11T01:20:47Z
,,99,,-35.007042,138.717473,461.6000061,,,2014-05-11T01:20:48Z
,,98,,-35.007042,138.717473,461.3999939,,,2014-05-11T01:20:49Z
,,98,,-35.007042,138.717473,461.3999939,,,2014-05-11T01:20:50Z
,,98,,-35.007042,138.717473,461.3999939,,,2014-05-11T01:20:51Z
,,96,,-35.007042,138.717473,461.3999939,,,2014-05-11T01:20:52Z
,,96,,-35.007042,138.717473,461.3999939,,,2014-05-11T01:20:53Z
,,96,,-35.007042,138.717473,461.7999878,,,2014-05-11T01:20:54Z
,,96,,-35.007042,138.717473,461.6000061,,,2014-05-11T01:20:55Z
,,97,,-35.007039,138.717466,461.3999939,,,2014-05-11T01:20:56Z
